age,gender,region,account_type,tenure_years,credit_score,account_balance,num_products,monthly_transactions,complaints_12mo,debt_to_income,digital_engagement,has_active_loan,has_credit_card,annual_income_cleaned,complaints_12mo_missing,credit_score_missing,gender_missing,account_age_days,balance_income_ratio,txn_per_product,complaint_txn_ratio,low_engagement_flag
56,Male,Metro Manila,Checking,7.5,616.0,94785.87,3.0,17.0,1.0,0.563,55.5,1,1.0,57634.0,0,0,0,3079,1.6446172397951795,4.25,0.05555555555555555,0
35,Female,Mindanao,Premium,11.7,587.0,17197.38,2.0,29.0,2.0,0.354,66.7,0,1.0,71146.0,0,0,0,8451,0.241719562586207,9.666666666666666,0.06666666666666667,0
31,Female,Visayas,Savings,2.7,733.0,50443.3,3.0,18.0,0.0,0.258,78.0,0,0.0,49935.0,0,0,0,4455,1.010179232982674,4.5,0.0,0
55,Female,Mindanao,Checking,1.3,628.0,74067.48,2.0,24.0,0.0,0.449,40.4,0,0.0,32336.0,1,0,0,2529,2.2905578920617713,8.0,0.0,0
64,Male,Visayas,Checking,1.9,598.0,21492.16,2.0,18.0,0.0,0.259,65.5,0,1.0,47217.0,0,0,0,10646,0.4551784314874901,6.0,0.0,0
42,Female,Luzon,Savings,1.1,629.0,14037.21,4.0,14.0,0.0,0.203,78.8,0,1.0,39251.0,0,0,1,1352,0.3576268120466325,2.8,0.0,0
35,Female,Metro Manila,Premium,4.6,592.0,83965.09,4.0,18.0,4.0,0.499,77.0,1,1.0,92510.0,0,0,0,5940,0.9076325802517822,3.6,0.21052631578947367,0
59,Female,Visayas,Checking,0.7,642.0,41864.21,4.0,15.0,3.0,0.258,39.5,1,0.0,26892.0,0,0,1,11172,1.5567533094765449,3.0,0.1875,1
50,Female,Cebu,Checking,3.4,601.0,17288.79,2.0,21.0,0.0,0.194,56.8,0,0.0,29142.0,0,0,0,922,0.5932602429279644,7.0,0.0,0
49,Female,Luzon,Savings,8.5,582.0,119016.32,1.0,17.0,0.0,0.33,41.2,0,0.0,51256.0,0,0,1,2893,2.321997814844662,8.5,0.0,0
18,Male,Davao,Premium,4.3,803.0,30987.28,3.0,18.0,0.0,0.311,39.5,1,1.0,52796.0,0,0,0,6721,0.5869247670166883,4.5,0.0,1
43,Female,Luzon,Premium,5.7,850.0,201169.65,3.0,15.0,0.0,0.216,71.6,0,1.0,67528.0,0,0,0,7974,2.9790553547716643,3.75,0.0,0
50,Female,Metro Manila,Savings,0.8,613.0,30713.12,1.0,19.0,3.0,0.453,66.2,0,0.0,36297.0,0,0,1,7969,0.8461613907252346,9.5,0.15,0
40,Female,Luzon,Savings,6.5,583.0,58713.6,1.0,19.0,2.0,0.657,81.7,1,1.0,32171.0,0,0,1,3103,1.8250474028838068,9.5,0.1,0
41,Male,Luzon,Savings,1.1,691.0,102380.77,1.0,18.0,1.0,0.312,21.9,1,1.0,68000.0,0,0,0,4105,1.5055995588013884,9.0,0.05263157894736842,1
27,Male,Metro Manila,Premium,4.7,547.0,29815.11,2.0,16.0,0.0,0.561,50.7,0,0.0,38665.0,0,0,0,2016,0.7711136686726726,5.333333333333333,0.0,0
39,Male,Luzon,Checking,3.9,684.0,121747.38,5.0,25.0,0.0,0.107,44.7,0,0.0,60000.0,1,1,0,6272,2.0291229999661815,4.166666666666667,0.0,0
46,Male,Cebu,Savings,3.0,633.0,66858.01,2.0,19.0,0.0,0.16,44.7,1,1.0,36557.0,0,0,0,12275,1.8288702573562143,6.333333333333333,0.0,0
55,Male,Metro Manila,Savings,6.4,689.0,134114.22,1.0,19.0,2.0,0.056,66.3,0,1.0,121000.0,0,0,0,4504,1.1083819834619142,9.5,0.1,0
50,Male,Cebu,Savings,16.8,721.0,212227.58,1.0,12.0,0.0,0.284,62.8,1,1.0,84000.0,0,0,0,455,2.526518809493732,6.0,0.0,0
62,Male,Luzon,Savings,2.9,625.0,13777.94,1.0,14.0,0.0,0.112,84.1,0,0.0,45791.0,0,0,0,8875,0.300887510639626,7.0,0.0,0
39,Male,Mindanao,Premium,3.6,674.0,17004.51,2.0,17.0,1.0,0.25,76.6,1,0.0,95000.0,0,0,0,7134,0.178994842103379,5.666666666666667,0.05555555555555555,0
52,Male,Luzon,Checking,1.3,691.0,53792.89,2.0,18.0,1.0,0.455,68.1,0,1.0,36948.0,0,0,0,4955,1.455908032871714,6.0,0.05263157894736842,0
56,Male,Luzon,Savings,5.4,638.0,117049.69,1.0,11.0,2.0,0.671,56.1,1,1.0,46593.0,0,0,0,8930,2.512173287779019,5.5,0.16666666666666666,0
66,Female,Cebu,Savings,2.9,718.0,129300.91,4.0,24.0,0.0,0.386,60.2,1,0.0,106380.0,0,0,0,6233,1.2154625869410092,4.8,0.0,0
53,Male,Metro Manila,Savings,0.2,705.0,141159.65,1.0,23.0,0.0,0.407,64.6,0,1.0,50876.0,0,0,0,8555,2.774582317737743,11.5,0.0,0
43,Female,Metro Manila,Savings,3.2,684.0,442536.83,2.0,26.0,0.0,0.128,89.9,1,1.0,158000.0,0,1,0,1939,2.8008660126405007,8.666666666666666,0.0,0
46,Male,Metro Manila,Checking,16.6,681.0,40108.47,2.0,14.0,0.0,0.384,61.6,1,1.0,23347.0,0,0,0,11661,1.7179282134013822,4.666666666666667,0.0,0
42,Male,Luzon,Business,1.1,524.0,137446.64,2.0,15.0,0.0,0.036,28.8,0,1.0,61031.0,0,0,0,3624,2.252079107301993,5.0,0.0,1
26,Female,Davao,Business,6.4,529.0,20773.36,1.0,18.0,0.0,0.128,54.0,1,1.0,30839.0,0,0,0,6367,0.6736067965668924,9.0,0.0,0
32,Male,Metro Manila,Business,1.6,798.0,5651.46,1.0,10.0,4.0,0.224,56.9,0,0.0,21199.0,0,0,0,2651,0.26659087691558137,5.0,0.36363636363636365,0
46,Male,Luzon,Checking,14.6,651.0,31452.61,1.0,19.0,0.0,0.289,67.7,0,1.0,35877.0,0,0,0,2477,0.8766789307668791,9.5,0.0,0
31,Male,Luzon,Premium,21.5,684.0,12540.68,1.0,24.0,2.0,0.486,42.1,0,0.0,23158.0,0,1,0,1404,0.5415269021270608,12.0,0.08,0
61,Female,Davao,Checking,3.9,616.0,88419.74,1.0,24.0,0.0,0.287,60.0,0,1.0,64349.0,0,0,0,10482,1.3740654866217958,12.0,0.0,0
63,Female,Cebu,Checking,0.9,519.0,22939.72,2.0,16.0,0.0,0.083,73.2,1,1.0,78666.0,0,0,1,9407,0.2916090814291866,5.333333333333333,0.0,0
60,Male,Cebu,Premium,4.9,665.0,28635.86,2.0,12.0,0.0,0.445,32.5,0,1.0,68032.0,0,0,0,6550,0.42091750940115075,4.0,0.0,1
35,Female,Davao,Savings,6.5,533.0,29821.91,4.0,13.0,0.0,0.258,87.2,0,0.0,33754.0,0,0,0,7183,0.88350743612954,2.6,0.0,0
53,Prefer not to say,Metro Manila,Savings,17.2,684.0,152883.85,2.0,21.0,0.0,0.302,43.6,1,1.0,64467.0,0,0,0,2313,2.371505576459716,7.0,0.0,0
33,Male,Luzon,Checking,2.6,795.0,57851.17,2.0,17.0,0.0,0.565,81.8,1,0.0,69251.0,0,0,0,3200,0.8353838933613178,5.666666666666667,0.0,0
61,Male,Davao,Premium,1.7,763.0,72854.04,5.0,23.0,0.0,0.258,69.0,0,1.0,46754.0,0,0,0,3073,1.5582418616255669,3.8333333333333335,0.0,0
62,Male,Cebu,Savings,1.8,682.0,176953.55,1.0,20.0,1.0,0.141,61.6,1,0.0,75115.0,0,0,0,11651,2.3557684882865506,10.0,0.047619047619047616,0
29,Male,Metro Manila,Premium,0.1,784.0,45443.18,3.0,23.0,0.0,0.147,43.8,0,0.0,53808.0,0,0,0,7678,0.8445431905879323,5.75,0.0,0
42,Female,Visayas,Savings,1.5,658.0,63963.04,1.0,23.0,0.0,0.31,87.4,0,0.0,149859.0,0,0,0,8239,0.4268214788539439,11.5,0.0,0
38,Male,Davao,Premium,2.3,809.0,61780.05,2.0,26.0,0.0,0.214,40.2,0,1.0,34602.0,0,0,0,7412,1.785447372932621,8.666666666666666,0.0,0
38,Male,Metro Manila,Savings,3.3,684.0,80943.68,6.0,18.0,0.0,0.459,45.8,0,0.0,80685.0,0,1,0,10290,1.0032060481997496,2.5714285714285716,0.0,0
24,Female,Metro Manila,Savings,0.7,769.0,31475.89,2.0,22.0,1.0,0.307,61.0,0,0.0,52948.0,0,0,1,9264,0.5944679685617121,7.333333333333333,0.043478260869565216,0
42,Male,Metro Manila,Checking,4.8,605.0,8427.37,3.0,16.0,2.0,0.07,35.1,1,1.0,28037.0,0,0,0,7622,0.30058030458677537,4.0,0.11764705882352941,1
54,Female,Davao,Checking,1.4,850.0,319123.63,,14.0,0.0,0.079,54.7,0,0.0,112479.0,0,0,0,6971,2.8371840965616943,,0.0,0
32,Male,Visayas,Checking,3.0,615.0,53345.01,5.0,26.0,0.0,0.45,66.6,0,1.0,43976.0,0,0,0,11129,1.2130482535652845,4.333333333333333,0.0,0
27,Male,Luzon,Business,6.4,627.0,16594.98,2.0,19.0,0.0,0.127,81.0,0,1.0,18021.0,0,0,0,12274,0.9208689861316869,6.333333333333333,0.0,0
18,Female,Metro Manila,Premium,1.9,619.0,336499.28,2.0,18.0,0.0,0.334,54.3,0,1.0,176881.0,1,0,0,5300,1.9024048936748301,6.0,0.0,0
44,Female,Metro Manila,Business,1.7,721.0,101639.25,1.0,16.0,0.0,0.048,74.5,1,1.0,39060.0,0,0,0,4219,2.602131336338911,8.0,0.0,0
36,Male,Cebu,Savings,1.1,639.0,50628.64,1.0,21.0,3.0,0.339,14.6,1,0.0,19000.0,0,0,0,9753,2.6646652630176493,10.5,0.13636363636363635,1
49,Female,Davao,Savings,9.8,741.0,21552.13,2.0,18.0,0.0,0.345,67.3,1,1.0,94000.0,0,0,0,10513,0.22927797872096514,6.0,0.0,0
27,Female,Cebu,Savings,0.1,681.0,372712.41,4.0,13.0,0.0,0.129,80.8,0,0.0,169165.0,0,0,0,8147,2.2032477758271316,2.6,0.0,0
41,Female,Metro Manila,Savings,5.2,706.0,71381.64,5.0,16.0,0.0,0.359,52.9,1,1.0,25534.0,0,0,1,12366,2.795552596428466,2.6666666666666665,0.0,0
56,Female,Metro Manila,Savings,14.7,593.0,47819.02,5.0,16.0,0.0,0.256,20.8,0,1.0,42194.0,0,0,0,10091,1.1333132672623283,2.6666666666666665,0.0,1
30,Male,Cebu,Savings,3.7,719.0,268868.9,6.0,17.0,0.0,0.332,87.0,1,1.0,169611.0,0,0,0,5753,1.5852090960988072,2.4285714285714284,0.0,0
66,Female,Visayas,Checking,8.4,623.0,18963.29,2.0,17.0,1.0,0.275,58.1,1,1.0,32854.0,0,0,0,10275,0.5771988189999027,5.666666666666667,0.05555555555555555,0
28,Male,Davao,Checking,3.4,728.0,105293.27,3.0,24.0,0.0,0.411,66.4,0,1.0,54929.0,0,0,0,2908,1.916897631453023,6.0,0.0,0
35,Female,Metro Manila,Premium,6.0,684.0,227848.87,1.0,22.0,0.0,0.139,25.4,0,1.0,76054.0,0,1,0,1892,2.995882793765011,11.0,0.0,1
36,Female,Luzon,Checking,1.2,565.0,26298.68,3.0,13.0,0.0,0.486,68.9,1,0.0,26800.0,0,0,0,3813,0.9812940298141308,3.25,0.0,0
39,Male,Visayas,Savings,0.7,802.0,56866.55,,17.0,0.0,0.287,82.4,0,0.0,61434.0,1,0,0,7445,0.9256527329992243,,0.0,0
49,Male,Cebu,Business,1.0,590.0,12620.2,1.0,21.0,1.0,0.258,60.5,0,1.0,32198.0,0,0,0,10949,0.39195602210100144,10.5,0.045454545454545456,0
55,Female,Davao,Business,3.2,686.0,101253.69,1.0,20.0,1.0,0.108,61.6,0,1.0,80209.0,0,0,0,7225,1.2623731750643647,10.0,0.047619047619047616,0
42,Female,Visayas,Savings,5.6,702.0,43898.71,,16.0,0.0,0.111,55.0,0,0.0,48971.0,0,0,0,10823,0.8964225766086781,,0.0,0
48,Female,Mindanao,Savings,1.0,606.0,185359.77,1.0,19.0,5.0,0.393,60.2,1,1.0,96100.0,0,0,0,984,1.9288217481589092,9.5,0.25,0
29,Male,Davao,Checking,4.9,721.0,344417.12,2.0,21.0,1.0,0.674,77.3,0,0.0,127000.0,0,0,0,2043,2.7119458267503,7.0,0.045454545454545456,0
49,Female,Visayas,Checking,7.4,808.0,160151.02,2.0,19.0,0.0,0.319,91.8,0,0.0,151100.0,0,0,0,3055,1.0599008603503646,6.333333333333333,0.0,0
42,Female,Metro Manila,Savings,14.9,602.0,81979.43,2.0,17.0,3.0,0.175,31.0,0,1.0,29396.0,0,0,1,6374,2.7887954142472173,5.666666666666667,0.16666666666666666,1
35,Female,Metro Manila,Checking,13.1,522.0,120759.92,2.0,17.0,0.0,0.245,38.8,1,1.0,57972.0,0,0,0,2360,2.0830732077195355,5.666666666666667,0.0,1
50,Male,Visayas,Savings,4.0,685.0,48525.78,1.0,14.0,1.0,0.413,69.1,0,1.0,24162.0,0,0,0,3168,2.0083511297902343,7.0,0.06666666666666667,0
20,Male,Metro Manila,Savings,13.5,677.0,6876.51,2.0,19.0,0.0,0.132,26.9,1,1.0,15000.0,0,0,0,9337,0.45843399996943773,6.333333333333333,0.0,1
39,Female,Visayas,Business,3.0,517.0,45557.67,1.0,21.0,0.0,0.031,60.6,0,1.0,75928.0,0,0,0,9350,0.6000114582156779,10.5,0.0,0
55,Female,Metro Manila,Checking,0.7,684.0,121219.22,3.0,20.0,1.0,0.126,56.2,0,1.0,50124.0,0,1,0,2767,2.4183868006859313,5.0,0.047619047619047616,0
66,Male,Metro Manila,Checking,4.0,684.0,47573.17,4.0,21.0,1.0,0.17,71.8,1,1.0,16871.0,0,0,0,935,2.8198192162397118,4.2,0.045454545454545456,0
53,Female,Metro Manila,Savings,2.0,588.0,21619.25,1.0,14.0,0.0,0.365,61.6,1,0.0,25613.0,0,0,0,8718,0.8440733221081453,7.0,0.0,0
37,Male,Davao,Premium,1.3,760.0,19321.36,2.0,20.0,1.0,0.144,62.3,0,0.0,90424.0,0,0,0,1048,0.2136751304939654,6.666666666666667,0.047619047619047616,0
31,Male,Luzon,Business,5.4,734.0,265954.17,4.0,19.0,0.0,0.362,79.8,1,1.0,94246.0,0,0,0,8996,2.8219146700886837,3.8,0.0,0
38,Female,Metro Manila,Savings,1.3,785.0,183403.21,2.0,21.0,0.0,0.258,61.2,1,0.0,97509.0,0,0,1,4662,1.880884943934602,7.0,0.0,0
36,Male,Cebu,Business,1.4,697.0,37400.59,3.0,23.0,0.0,0.084,53.6,0,1.0,59201.0,0,0,0,5579,0.6317560514073789,5.75,0.0,0
40,Female,Cebu,Premium,1.8,763.0,109108.72,6.0,18.0,1.0,0.258,72.6,0,0.0,50861.0,0,0,0,5917,2.1452334794411194,2.5714285714285716,0.05263157894736842,0
51,Female,Metro Manila,Premium,0.3,594.0,6791.52,1.0,22.0,0.0,0.164,54.7,1,0.0,66575.0,1,0,0,2328,0.10201306796692435,11.0,0.0,0
43,Male,Metro Manila,Business,6.1,655.0,21039.05,3.0,15.0,0.0,0.563,63.8,1,1.0,19448.0,0,0,0,11179,1.0818104688871961,3.75,0.0,0
45,Male,Mindanao,Checking,0.4,785.0,26552.75,2.0,16.0,0.0,0.464,66.6,0,1.0,16391.0,0,0,0,5495,1.6199591238106303,5.333333333333333,0.0,0
61,Male,Davao,Savings,6.9,693.0,34228.88,1.0,26.0,0.0,0.576,83.7,1,0.0,39000.0,0,0,0,5347,0.8776635897210855,13.0,0.0,0
47,Male,Mindanao,Premium,17.4,662.0,32759.38,4.0,22.0,3.0,0.145,77.0,1,1.0,36239.0,0,0,0,2776,0.9039813460386882,4.4,0.13043478260869565,0
73,Female,Metro Manila,Checking,4.0,664.0,52679.98,2.0,18.0,1.0,0.1,61.6,1,1.0,22709.0,0,0,0,4917,2.319784226415968,6.0,0.05263157894736842,0
47,Female,Luzon,Savings,0.8,684.0,250443.85,4.0,16.0,0.0,0.295,39.5,0,0.0,105334.0,1,1,0,10904,2.3776164391138894,3.2,0.0,1
52,Female,Cebu,Premium,3.5,684.0,71918.54,1.0,17.0,1.0,0.392,61.6,0,0.0,40308.0,0,1,0,8277,1.784224967704073,8.5,0.05555555555555555,0
36,Male,Luzon,Checking,5.8,764.0,21719.78,2.0,13.0,1.0,0.163,35.9,1,0.0,54917.0,0,0,0,5196,0.39550193928299976,4.333333333333333,0.07142857142857142,1
54,Female,Visayas,Premium,2.7,581.0,61123.95,4.0,21.0,0.0,0.253,83.5,1,1.0,113681.0,1,0,0,6567,0.5376795594643109,4.2,0.0,0
42,Female,Metro Manila,Checking,1.1,605.0,86960.23,3.0,20.0,0.0,0.338,56.9,1,0.0,59674.0,0,0,0,3384,1.4572549183654981,5.0,0.0,0
52,Male,Luzon,Savings,7.1,634.0,197006.56,2.0,20.0,0.0,0.127,70.5,1,0.0,84822.0,0,0,0,12295,2.322588007800776,6.666666666666667,0.0,0
51,Female,Visayas,Checking,2.1,684.0,40981.06,3.0,13.0,0.0,0.462,61.6,0,0.0,35164.0,0,1,0,10092,1.1654265725979573,3.25,0.0,0
59,Male,Metro Manila,Savings,2.4,639.0,121072.6,2.0,17.0,0.0,0.113,61.6,1,1.0,69761.0,0,0,0,4266,1.7355341809645,5.666666666666667,0.0,0
34,Male,Metro Manila,Premium,0.4,664.0,170642.62,,21.0,0.0,0.166,62.4,0,1.0,104286.0,0,0,0,6135,1.6362946128757812,,0.0,0
50,Male,Davao,Savings,0.1,612.0,64215.29,3.0,22.0,0.0,0.073,43.2,0,0.0,39214.0,0,0,0,2365,1.6375603100515745,5.5,0.0,0
18,Male,Luzon,Premium,1.1,720.0,47822.45,1.0,16.0,0.0,0.18,83.7,0,0.0,35172.0,0,0,0,1725,1.3596738882815969,8.0,0.0,0
56,Male,Visayas,Checking,6.2,678.0,101834.42,5.0,20.0,1.0,0.268,64.5,0,1.0,34576.0,0,0,0,8218,2.9452342664580855,3.3333333333333335,0.047619047619047616,0
50,Female,Luzon,Checking,3.3,689.0,11795.8,1.0,14.0,0.0,0.258,88.9,0,0.0,56833.0,0,0,0,9598,0.20755195044767033,7.0,0.0,0
66,Male,Metro Manila,Premium,4.0,758.0,20055.33,1.0,19.0,0.0,0.144,56.4,1,1.0,15000.0,0,0,0,12035,1.3370219999108652,9.5,0.0,0
44,Male,Metro Manila,Premium,0.3,684.0,52683.63,3.0,20.0,0.0,0.34,64.5,1,1.0,81857.0,0,1,0,2697,0.6436056781870383,5.0,0.0,0
18,Female,Metro Manila,Business,1.8,700.0,79912.62,1.0,25.0,1.0,0.588,47.8,0,1.0,51040.0,0,0,0,9120,1.56568612849597,12.5,0.038461538461538464,0
49,Male,Metro Manila,Savings,8.0,649.0,111983.0,2.0,15.0,0.0,0.647,69.8,1,0.0,126449.0,0,0,0,2885,0.8855981462812234,5.0,0.0,0
67,Female,Luzon,Savings,0.1,659.0,314035.32,1.0,15.0,2.0,0.183,42.5,0,0.0,105289.0,0,0,0,2107,2.98260331085885,7.5,0.125,0
49,Prefer not to say,Luzon,Premium,5.8,621.0,99856.56,4.0,16.0,0.0,0.525,27.6,1,1.0,74345.0,0,0,0,2545,1.3431509852533037,3.2,0.0,1
33,Non-binary,Metro Manila,Business,4.3,721.0,236875.74,1.0,14.0,0.0,0.118,58.9,1,1.0,80291.0,1,0,0,9204,2.950215341657842,7.0,0.0,0
35,Female,Metro Manila,Savings,1.2,693.0,126760.64,4.0,15.0,0.0,0.618,54.6,1,1.0,45866.0,0,0,0,12130,2.76371691442978,3.0,0.0,0
55,Female,Davao,Savings,1.7,749.0,84339.88,5.0,15.0,0.0,0.06,35.2,0,1.0,76783.0,0,0,0,10071,1.0984186603662476,2.5,0.0,1
18,Male,Luzon,Savings,0.4,664.0,26000.53,3.0,26.0,0.0,0.13,61.6,0,1.0,58964.0,0,0,0,3457,0.4409560070476739,6.5,0.0,0
37,Female,Metro Manila,Business,27.8,807.0,71032.22,1.0,18.0,0.0,0.158,39.5,1,1.0,45824.0,0,0,1,11923,1.5501095495471782,9.0,0.0,1
40,Male,Visayas,Checking,5.3,818.0,3741.21,1.0,14.0,0.0,0.166,72.9,1,1.0,21266.0,0,0,0,3442,0.17592448038296227,7.0,0.0,0
83,Male,Luzon,Checking,5.5,680.0,363705.37,3.0,16.0,1.0,0.258,78.7,0,1.0,143750.0,0,0,0,5170,2.530124313025877,4.0,0.058823529411764705,0
39,Female,Luzon,Checking,2.2,635.0,96022.16,2.0,15.0,0.0,0.147,52.8,0,1.0,91334.0,0,0,0,5064,1.0513298442961951,5.0,0.0,0
36,Female,Cebu,Checking,12.1,543.0,193894.66,2.0,20.0,0.0,0.315,88.2,0,1.0,71420.0,0,0,0,7015,2.7148510220846425,6.666666666666667,0.0,0
40,Male,Cebu,Checking,10.2,755.0,601207.71,6.0,16.0,0.0,0.202,54.9,1,1.0,225300.0,0,0,0,1912,2.66847629825713,2.2857142857142856,0.0,0
48,Female,Cebu,Savings,3.0,744.0,23314.92,3.0,16.0,0.0,0.391,68.6,1,1.0,25546.0,0,0,1,6978,0.9126642135397844,4.0,0.0,0
58,Female,Metro Manila,Checking,1.4,738.0,74398.87,,22.0,2.0,0.258,77.1,0,0.0,46609.0,0,0,0,3565,1.5962339891094801,,0.08695652173913043,0
44,Female,Cebu,Premium,1.3,714.0,101798.58,1.0,23.0,2.0,0.262,60.3,0,0.0,78443.0,0,0,0,2066,1.2977395051018226,11.5,0.08333333333333333,0
33,Female,Davao,Savings,1.2,587.0,46785.71,4.0,20.0,1.0,0.366,41.8,0,0.0,17899.0,0,0,0,10423,2.613872841912181,4.0,0.047619047619047616,0
28,Female,Metro Manila,Savings,2.2,563.0,78538.92,3.0,23.0,0.0,0.191,43.7,0,0.0,66812.0,0,0,0,765,1.1755211638451848,5.75,0.0,0
46,Female,Metro Manila,Checking,3.7,696.0,20197.72,1.0,10.0,1.0,0.522,61.6,1,1.0,25841.0,0,0,0,1076,0.7816152625369911,5.0,0.09090909090909091,0
37,Female,Metro Manila,Premium,8.0,772.0,126626.85,1.0,22.0,0.0,0.204,15.8,1,1.0,82353.0,0,0,0,6472,1.5376106516880066,11.0,0.0,1
42,Male,Davao,Checking,3.0,592.0,59575.36,2.0,19.0,0.0,0.486,31.2,0,0.0,111909.0,0,0,0,6881,0.5323553958972705,6.333333333333333,0.0,1
25,Male,Mindanao,Business,8.8,558.0,61844.47,1.0,14.0,0.0,0.302,62.2,1,1.0,44972.0,0,0,0,10398,1.375177221351615,7.0,0.0,0
38,Female,Metro Manila,Savings,2.0,766.0,289826.57,6.0,27.0,0.0,0.254,69.5,1,1.0,133589.0,0,0,0,4430,2.169539183599177,3.857142857142857,0.0,0
72,Female,Davao,Checking,1.9,685.0,40636.27,2.0,12.0,1.0,0.044,67.3,1,1.0,34794.0,0,0,0,1219,1.1679102718523908,4.0,0.07692307692307693,0
50,Female,Metro Manila,Savings,4.0,768.0,33113.59,3.0,23.0,0.0,0.296,40.4,0,1.0,17761.0,0,0,0,3689,1.8643989639173244,5.75,0.0,0
49,Male,Metro Manila,Savings,3.9,592.0,60948.0,2.0,15.0,1.0,0.258,90.6,1,1.0,164896.0,0,0,0,7817,0.3696147875001842,5.0,0.0625,0
43,Female,Davao,Checking,3.3,670.0,81292.46,3.0,17.0,1.0,0.345,55.9,1,1.0,42445.0,0,0,0,10156,1.9152423135371601,4.25,0.05555555555555555,0
41,Male,Cebu,Savings,8.3,791.0,137162.4,1.0,18.0,0.0,0.42,95.6,1,1.0,119740.0,0,0,0,10485,1.145501920818895,9.0,0.0,0
38,Female,Cebu,Savings,8.6,733.0,71166.42,2.0,23.0,0.0,0.249,65.5,1,1.0,29551.0,0,0,0,5058,2.4082575884941875,7.666666666666667,0.0,0
24,Female,Visayas,Savings,5.7,677.0,46882.42,1.0,16.0,0.0,0.234,61.6,0,1.0,136297.0,0,0,0,1142,0.34397250122641015,8.0,0.0,0
23,Male,Metro Manila,Savings,5.1,483.0,52521.73,3.0,20.0,0.0,0.109,91.5,0,0.0,19995.0,0,0,0,9365,2.626743185665079,5.0,0.0,0
47,Female,Visayas,Savings,3.9,752.0,175979.65,1.0,22.0,0.0,0.311,66.9,1,1.0,64127.0,0,0,0,9689,2.744236437027395,11.0,0.0,0
48,Female,Visayas,Savings,2.0,684.0,128193.58,1.0,19.0,0.0,0.437,62.6,0,0.0,73466.0,0,1,0,10596,1.744937522095324,9.5,0.0,0
29,Male,Luzon,Savings,0.6,726.0,107089.82,2.0,19.0,0.0,0.093,62.9,0,0.0,40937.0,0,0,0,9645,2.6159664850229385,6.333333333333333,0.0,0
29,Male,Luzon,Savings,4.9,762.0,52425.63,5.0,18.0,3.0,0.259,61.6,1,0.0,21483.0,0,0,0,10658,2.4403309592496236,3.0,0.15789473684210525,0
59,Male,Davao,Savings,1.9,628.0,150845.91,6.0,16.0,0.0,0.152,58.8,0,1.0,59182.0,0,0,0,8397,2.548847791515176,2.2857142857142856,0.0,0
38,Female,Davao,Checking,13.7,762.0,50563.71,2.0,11.0,0.0,0.343,34.1,0,0.0,44500.0,0,0,0,7541,1.1362631460418817,3.6666666666666665,0.0,1
28,Female,Luzon,Savings,6.0,740.0,83292.97,3.0,17.0,2.0,0.136,87.7,0,1.0,43297.0,0,0,0,9366,1.9237584589712045,4.25,0.1111111111111111,0
58,Male,Metro Manila,Checking,8.0,631.0,51376.16,2.0,15.0,0.0,0.404,52.7,0,0.0,39185.0,0,0,0,1093,1.3111180298249046,5.0,0.0,0
48,Male,Davao,Savings,7.8,661.0,5860.91,2.0,20.0,0.0,0.323,72.7,0,0.0,23628.0,0,0,0,8996,0.24804934822041436,6.666666666666667,0.0,0
31,Male,Visayas,Savings,3.9,606.0,40613.4,1.0,18.0,0.0,0.21,50.3,0,1.0,18900.0,0,0,0,3614,2.148857142743447,9.0,0.0,0
42,Female,Luzon,Premium,3.8,650.0,115564.84,5.0,15.0,0.0,0.123,63.8,1,1.0,78873.0,0,0,0,6898,1.4652015264860574,2.5,0.0,0
50,Female,Cebu,Premium,20.8,729.0,38190.01,1.0,18.0,0.0,0.495,50.0,0,0.0,27453.0,0,0,1,10820,1.3911051614981567,9.0,0.0,0
60,Male,Metro Manila,Checking,1.9,652.0,21270.75,1.0,15.0,0.0,0.388,85.5,0,0.0,21176.0,0,0,0,7699,1.0044744049393428,7.5,0.0,0
41,Female,Davao,Checking,2.1,684.0,25021.27,2.0,14.0,2.0,0.14,27.3,1,0.0,48147.0,0,1,0,2626,0.5196849232450685,4.666666666666667,0.13333333333333333,1
38,Female,Cebu,Savings,14.8,674.0,85071.38,4.0,20.0,0.0,0.141,66.9,1,1.0,73343.0,0,0,0,7480,1.1599113753028933,4.0,0.0,0
31,Male,Cebu,Savings,8.7,712.0,34109.2,2.0,21.0,1.0,0.406,33.7,0,1.0,104058.0,0,0,0,3197,0.32779027080735945,7.0,0.045454545454545456,1
31,Non-binary,Metro Manila,Premium,22.7,714.0,8788.74,1.0,22.0,1.0,0.43,47.1,1,1.0,24300.0,0,0,0,3583,0.3616765431949927,11.0,0.043478260869565216,0
18,Male,Luzon,Savings,6.7,667.0,5612.36,2.0,18.0,0.0,0.267,75.8,0,1.0,16267.0,0,0,0,7065,0.34501506114556985,6.0,0.0,0
47,Male,Metro Manila,Premium,3.3,684.0,141685.3,2.0,27.0,0.0,0.169,29.7,1,0.0,98743.0,0,1,0,11299,1.4348895617771904,9.0,0.0,1
27,Female,Davao,Savings,0.0,602.0,13003.22,3.0,24.0,0.0,0.437,60.0,1,1.0,23811.0,0,0,0,7750,0.5461013816913989,6.0,0.0,0
51,Female,Visayas,Savings,0.6,671.0,142669.5,1.0,19.0,0.0,0.316,48.2,0,0.0,73518.0,0,0,0,7587,1.9406063820841073,9.5,0.0,0
